# Every Ukrainian word with an apostrophe in Helium314's list (wordlists_experimental/main_uk.combined,
# CC BY 4.0, https://codeberg.org/Helium314/aosp-dictionaries), all at 70: just above uk.txt's
# floor of 69, so each is known, completed and restored ("розвязок" to "розв'язок") but never
# outranks an everyday word. The source's own frequencies for these words are flat (almost all
# 10) or shared across a family of forms, so they are not used; the everyday ones have their own
# tiers in uk-everyday.tsv. Generated by scripts/uk-apostrophe-words.py, never hand-edited.
# Merged into uk.txt by
#   scripts/build-wordlist.py app/src/main/assets/dictionaries/uk.txt app/src/main/assets/dictionaries/uk.txt --floor 0 \
#     --boost scripts/wordlists/uk-everyday.tsv --boost scripts/wordlists/uk-apostrophe.tsv
в'юнке	70
в'юнки	70
в'юнкий	70
в'юнким	70
в'юнкими	70
в'юнких	70
в'юнко	70
в'юнкові	70
в'юнкого	70
в'юнком	70
в'юнкому	70
в'юнкості	70
в'юнкою	70
в'юнкої	70
в'юнку	70
в'юнкі	70
в'юнків	70
в'юнкій	70
в'юнкім	70
в'юнкість	70
в'юнкістю	70
в'юнові	70
в'юнок	70
в'юном	70
в'юну	70
в'юні	70
в'юнів	70
в'юрка	70
в'юркам	70
в'юрками	70
в'юрках	70
в'юрки	70
в'юркові	70
в'юрком	70
в'юрку	70
в'юрків	70
в'юрок	70
в'юсь	70
в'юся	70
в'ють	70
в'ються	70
в'ючак	70
в'ючака	70
в'ючакам	70
в'ючаками	70
в'ючаках	70
в'ючаки	70
в'ючакові	70
в'ючаком	70
в'ючаку	70
в'ючаків	70
в'ючать	70
в'ючив	70
в'ючила	70
в'ючили	70
в'ючило	70
в'ючимо	70
в'ючите	70
в'ючити	70
в'ючитиме	70
в'ючитимемо	70
в'ючитимете	70
в'ючитимеш	70
в'ючитиму	70
в'ючитимуть	70
в'ючить	70
в'ючиш	70
в'ючна	70
в'ючне	70
в'ючний	70
в'ючним	70
в'ючними	70
в'ючних	70
в'ючного	70
в'ючному	70
в'ючною	70
в'ючної	70
в'ючну	70
в'ючні	70
в'ючній	70
в'ючнім	70
в'ючу	70
в'юшка	70
в'юшкам	70
в'юшками	70
в'юшках	70
в'юшки	70
в'юшкою	70
в'юшку	70
в'юшок	70
в'юшці	70
в'яже	70
в'яжемо	70
в'яжемось	70
в'яжемося	70
в'яжете	70
в'яжетесь	70
в'яжетеся	70
в'яжеться	70
в'яжеш	70
в'яжешся	70
в'яжи	70
в'яжись	70
в'яжися	70
в'яжу	70
в'яжусь	70
в'яжуся	70
в'яжуть	70
в'яжуться	70
в'яжучи	70
в'яжімо	70
в'яжімось	70
в'яжімося	70
в'яжіть	70
в'яжіться	70
в'яз	70
в'яза	70
в'язав	70
в'язавсь	70
в'язався	70
в'язала	70
в'язалась	70
в'язалася	70
в'язали	70
в'язались	70
в'язалися	70
в'язало	70
в'язалось	70
в'язалося	70
в'язальна	70
в'язальне	70
в'язальний	70
в'язальник	70
в'язальника	70
в'язальникам	70
в'язальниками	70
в'язальниках	70
в'язальники	70
в'язальникові	70
в'язальником	70
в'язальнику	70
в'язальників	70
в'язальним	70
в'язальними	70
в'язальних	70
в'язальницею	70
в'язальниць	70
в'язальницю	70
в'язальниця	70
в'язальницям	70
в'язальницями	70
в'язальницях	70
в'язальниці	70
в'язального	70
в'язальному	70
в'язальною	70
в'язальної	70
в'язальну	70
в'язальні	70
в'язальній	70
в'язальнім	70
в'язам	70
в'язами	70
в'язана	70
в'язане	70
в'язаний	70
в'язаним	70
в'язаними	70
в'язаних	70
в'язанка	70
в'язанкам	70
в'язанками	70
в'язанках	70
в'язанки	70
в'язанкою	70
в'язанку	70
в'язанню	70
в'язання	70
в'язанням	70
в'язанні	70
в'язаного	70
в'язанок	70
в'язаному	70
в'язаною	70
в'язаної	70
в'язану	70
в'язанці	70
в'язані	70
в'язаній	70
в'язанім	70
в'язати	70
в'язатись	70
в'язатися	70
в'язах	70
в'язелеві	70
в'язелем	70
в'язелю	70
в'язелі	70
в'язень	70
в'яззю	70
в'язи	70
в'язка	70
в'язкам	70
в'язками	70
в'язках	70
в'язке	70
в'язки	70
в'язкий	70
в'язким	70
в'язкими	70
в'язких	70
в'язко	70
в'язкого	70
в'язкому	70
в'язкості	70
в'язкою	70
в'язкої	70
в'язку	70
в'язкі	70
в'язкій	70
в'язкім	70
в'язкість	70
в'язкістю	70
в'язне	70
в'язневі	70
в'язнем	70
в'язнемо	70
в'язнете	70
в'язнеш	70
в'язницею	70
в'язниць	70
в'язницю	70
в'язниця	70
в'язницям	70
в'язницями	70
в'язницях	70
в'язниці	70
в'язнична	70
в'язничне	70
в'язничний	70
в'язничним	70
в'язничними	70
в'язничних	70
в'язничного	70
в'язничному	70
в'язничною	70
в'язничної	70
в'язничну	70
в'язничні	70
в'язничній	70
в'язничнім	70
в'язну	70
в'язнув	70
в'язнула	70
в'язнули	70
в'язнуло	70
в'язнути	70
в'язнуть	70
в'язню	70
в'язня	70
в'язням	70
в'язнями	70
в'язнях	70
в'язні	70
в'язнів	70
в'язова	70
в'язове	70
в'язовий	70
в'язовим	70
в'язовими	70
в'язових	70
в'язового	70
в'язовому	70
в'язовою	70
в'язової	70
в'язову	70
в'язові	70
в'язовій	70
в'язовім	70
в'язок	70
в'язом	70
в'язу	70
в'язці	70
в'язь	70
в'язі	70
в'язів	70
в'язіль	70
в'яла	70
в'яле	70
в'ялена	70
в'ялене	70
в'ялений	70
в'яленим	70
в'яленими	70
в'ялених	70
в'яленню	70
в'ялення	70
в'яленням	70
в'яленні	70
в'яленого	70
в'яленому	70
в'яленою	70
в'яленої	70
в'ялену	70
в'ялені	70
в'яленій	70
в'яленім	70
в'ялив	70
в'яливсь	70
в'ялився	70
в'ялий	70
в'ялила	70
в'ялилась	70
в'ялилася	70
в'ялили	70
в'ялились	70
в'ялилися	70
в'ялило	70
в'ялилось	70
в'ялилося	70
в'ялим	70
в'ялими	70
в'ялимо	70
в'ялимось	70
в'ялимося	70
в'ялите	70
в'ялитесь	70
в'ялитеся	70
в'ялити	70
в'ялитиме	70
в'ялитимемо	70
в'ялитимемось	70
в'ялитимемося	70
в'ялитимете	70
в'ялитиметесь	70
в'ялитиметеся	70
в'ялитиметься	70
в'ялитимеш	70
в'ялитимешся	70
в'ялитиму	70
в'ялитимусь	70
в'ялитимуся	70
в'ялитимуть	70
в'ялитимуться	70
в'ялитись	70
в'ялитися	70
в'ялить	70
в'ялиться	70
в'ялих	70
в'ялиш	70
в'ялишся	70
в'яло	70
в'ялого	70
в'ялому	70
в'ялостей	70
в'ялостям	70
в'ялостями	70
в'ялостях	70
в'ялості	70
в'ялою	70
в'ялої	70
в'ялу	70
в'ялю	70
в'ялюсь	70
в'ялюся	70
в'ялять	70
в'яляться	70
в'ялячи	70
в'ялі	70
в'ялій	70
в'ялім	70
в'ялінню	70
в'яління	70
в'ялінням	70
в'ялінні	70
в'ялість	70
в'ялістю	70
в'яне	70
в'янемо	70
в'яненню	70
в'янення	70
в'яненням	70
в'яненні	70
в'янете	70
в'янеш	70
в'яну	70
в'янув	70
в'янула	70
в'янули	70
в'януло	70
в'янути	70
в'януть	70
в'янь	70
в'яньмо	70
в'яньте	70
в'ятська	70
в'ятське	70
в'ятський	70
в'ятським	70
в'ятськими	70
в'ятських	70
в'ятського	70
в'ятському	70
в'ятською	70
в'ятської	70
